"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
16, 257418450071907, 1.89186894531250000e+04, 0.00000000000000000e+00, 10747213109010, 4.09600000000000000e+03, 1.31448567445522677e+07, 21076910884, 1.89186894531250000e+04, 0.00000000000000000e+00, 139576559587, 1.89186894531250000e+04, 0.00000000000000000e+00, 100458644163, , , , 1.89186894531250000e+04, 0.00000000000000000e+00, 19378351882, 1.89186894531250000e+04, 0.00000000000000000e+00, 10386382211, 1.89186894531250000e+04, 0.00000000000000000e+00, 9073355889, 4.09599951171875000e+03, 1.31448571775632333e+07, 135547766127
17, 210415706860389, 1.89181503906250000e+04, 0.00000000000000000e+00, 10744966707955, 4.09600000000000000e+03, 1.31447532424328364e+07, 21072763781, 1.89181503906250000e+04, 0.00000000000000000e+00, 139552993280, 1.89181503906250000e+04, 0.00000000000000000e+00, 100440565888, , , , 1.89181503906250000e+04, 0.00000000000000000e+00, 19359173525, 1.89181503906250000e+04, 0.00000000000000000e+00, 10380062517, 1.89181484375000000e+04, 1.73209321859701326e+00, 9038540608, 4.09599951171875000e+03, 1.31447536754561402e+07, 135523723479
18, 188935437690893, 1.89184511718750000e+04, 0.00000000000000000e+00, 10744257704639, 4.09600000000000000e+03, 1.31448109943428040e+07, 21069808573, 1.89184511718750000e+04, 0.00000000000000000e+00, 139556941694, 1.89184511718750000e+04, 0.00000000000000000e+00, 100437290680, , , , 1.89184492187500000e+04, 1.73206568034038355e+00, 19364126099, 1.89184492187500000e+04, 1.73206568034038355e+00, 10360659842, 1.89184492187500000e+04, 1.73206568034038355e+00, 8992927074, 4.09599951171875000e+03, 1.31448114273592234e+07, 135533576498
19, 217646148643322, 1.89184921875000000e+04, 0.00000000000000000e+00, 10743711438266, 4.09600000000000000e+03, 1.31448188694609739e+07, 21072443300, 1.89184921875000000e+04, 0.00000000000000000e+00, 139558775902, 1.89184921875000000e+04, 0.00000000000000000e+00, 100442174455, , , , 1.89184921875000000e+04, 0.00000000000000000e+00, 19381226104, 1.89184921875000000e+04, 0.00000000000000000e+00, 10368000455, 1.89184921875000000e+04, 0.00000000000000000e+00, 8952100381, 4.09599951171875000e+03, 1.31448193024764545e+07, 135687322945
20, 199941492037421, 1.89183242187500000e+04, 0.00000000000000000e+00, 10745739186278, 4.09600000000000000e+03, 1.31447866187606212e+07, 21106981070, 1.89183222656250000e+04, 1.73207730352372069e+00, 139765022768, 1.89183222656250000e+04, 1.73207730352372069e+00, 100538740691, , , , 1.89183222656250000e+04, 1.73207730352372069e+00, 19381381554, 1.89183222656250000e+04, 1.73207730352372069e+00, 10397896769, 1.89183222656250000e+04, 1.73207730352372069e+00, 9117101486, 4.09599951171875000e+03, 1.31447870517799482e+07, 135587347522
21, 225480702134323, 1.89184746093750000e+04, 0.00000000000000000e+00, 10749027478557, 4.09600000000000000e+03, 1.31448154944145102e+07, 21076365684, 1.89184746093750000e+04, 0.00000000000000000e+00, 139569063435, 1.89184746093750000e+04, 0.00000000000000000e+00, 100460004968, , , , 1.89184746093750000e+04, 0.00000000000000000e+00, 19376392024, 1.89184746093750000e+04, 0.00000000000000000e+00, 10378712969, 1.89184726562500000e+04, 1.73206353453897943e+00, 8973384405, 4.09599951171875000e+03, 1.31448159274303932e+07, 135539475129
22,  70194609683243, 1.89185820312500000e+04, 0.00000000000000000e+00, 10760213845854, 4.09600000000000000e+03, 1.31448361196005009e+07, 21112776633, 1.89185839843750000e+04, 1.73205369968390444e+00, 139739321858, 1.89185839843750000e+04, 1.73205369968390444e+00, 100592284900, , , , 1.89185839843750000e+04, 1.73205369968390444e+00, 19430491056, 1.89185820312500000e+04, 0.00000000000000000e+00, 10402606242, 1.89185820312500000e+04, 0.00000000000000000e+00, 8412764474, 4.09599951171875000e+03, 1.31448365526139252e+07, 135711292074
23, 260015387711235, 1.89182695312500000e+04, 0.00000000000000000e+00, 10745748077404, 4.09600000000000000e+03, 1.31447761184090190e+07, 21068977792, 1.89182695312500000e+04, 0.00000000000000000e+00, 139552378930, 1.89182695312500000e+04, 0.00000000000000000e+00, 100425524842, , , , 1.89182695312500000e+04, 0.00000000000000000e+00, 19361837942, 1.89182695312500000e+04, 0.00000000000000000e+00, 10358673051, 1.89182695312500000e+04, 0.00000000000000000e+00, 8992752029, 4.09599951171875000e+03, 1.31447765514295977e+07, 135538806203
24, 232646152833469, 1.89185058593750000e+04, 0.00000000000000000e+00, 10747903655947, 4.09600000000000000e+03, 1.31448214944927748e+07, 21076217692, 1.89185058593750000e+04, 0.00000000000000000e+00, 139539317247, 1.89185058593750000e+04, 0.00000000000000000e+00, 100420960364, , , , 1.89185058593750000e+04, 0.00000000000000000e+00, 19363971883, 1.89185058593750000e+04, 0.00000000000000000e+00, 10391460907, 1.89185058593750000e+04, 0.00000000000000000e+00, 9069187927, 4.09599951171875000e+03, 1.31448219275079425e+07, 135523525873
25, 217361901530733, 1.89185058593750000e+04, 0.00000000000000000e+00, 10746958927547, 4.09600000000000000e+03, 1.31448214944927748e+07, 21071680368, 1.89185039062500000e+04, 1.73206067347871095e+00, 139530512781, 1.89185039062500000e+04, 1.73206067347871095e+00, 100413844019, , , , 1.89185039062500000e+04, 1.73206067347871095e+00, 19365841012, 1.89185058593750000e+04, 0.00000000000000000e+00, 10374354447, 1.89185058593750000e+04, 0.00000000000000000e+00, 9049543453, 4.09599951171875000e+03, 1.31448219275079425e+07, 135525733374
26, 164044943949429, 1.89186191406250000e+04, 0.00000000000000000e+00, 10747013421221, 4.09600000000000000e+03, 1.31448432446103189e+07, 21080124671, 1.89186191406250000e+04, 0.00000000000000000e+00, 139595851426, 1.89186191406250000e+04, 0.00000000000000000e+00, 100449981064, , , , 1.89186191406250000e+04, 0.00000000000000000e+00, 19366748881, 1.89186191406250000e+04, 0.00000000000000000e+00, 10372261741, 1.89186191406250000e+04, 0.00000000000000000e+00, 9060105049, 4.09599951171875000e+03, 1.31448436776228938e+07, 135563795528
27, 189221027838123, 1.89185117187500000e+04, 0.00000000000000000e+00, 10748992273997, 4.09600000000000000e+03, 1.31448226195052415e+07, 21070622764, 1.89185117187500000e+04, 0.00000000000000000e+00, 139540081153, 1.89185117187500000e+04, 0.00000000000000000e+00, 100419701455, , , , 1.89185117187500000e+04, 0.00000000000000000e+00, 19367106026, 1.89185117187500000e+04, 0.00000000000000000e+00, 10378281212, 1.89185117187500000e+04, 0.00000000000000000e+00, 9059735705, 4.09599951171875000e+03, 1.31448230525202770e+07, 135533939477
28, 127895705221835, 1.89182617187500000e+04, 0.00000000000000000e+00, 10748401617356, 4.09600000000000000e+03, 1.31447746183538344e+07, 21070741759, 1.89182617187500000e+04, 0.00000000000000000e+00, 139615912804, 1.89182617187500000e+04, 0.00000000000000000e+00, 100421905317, , , , 1.89182617187500000e+04, 0.00000000000000000e+00, 19361189344, 1.89182617187500000e+04, 0.00000000000000000e+00, 10379040837, 1.89182617187500000e+04, 0.00000000000000000e+00, 9080572916, 4.09599951171875000e+03, 1.31447750513745919e+07, 135528180309
29,  46173357579968, 1.89184062500000000e+04, 0.00000000000000000e+00, 10748590329834, 4.09600000000000000e+03, 1.31448023691742010e+07, 21068421387, 1.89184062500000000e+04, 0.00000000000000000e+00, 139551697095, 1.89184062500000000e+04, 0.00000000000000000e+00, 100426685403, , , , 1.89184082031250000e+04, 1.73206979314126941e+00, 19357688343, 1.89184062500000000e+04, 0.00000000000000000e+00, 10377370787, 1.89184062500000000e+04, 0.00000000000000000e+00, 8957622592, 4.09599951171875000e+03, 1.31448028021916486e+07, 135536144793
30, 147595130650356, 1.89185898437500000e+04, 0.00000000000000000e+00, 10747882307625, 4.09600000000000000e+03, 1.31448376196048893e+07, 21107614244, 1.89185917968750000e+04, 1.73205298442607392e+00, 139712169314, 1.89185917968750000e+04, 1.73205298442607392e+00, 100603837898, , , , 1.89185917968750000e+04, 1.73205298442607392e+00, 19396641236, 1.89185917968750000e+04, 1.73205298442607392e+00, 10407194995, 1.89185898437500000e+04, 0.00000000000000000e+00, 9064634436, 4.09599951171875000e+03, 1.31448380526181366e+07, 135751504015
31,  27472802710492, 1.89188476562500000e+04, 0.00000000000000000e+00, 10752898098810, 4.09600000000000000e+03, 1.31448871190547626e+07, 21070982284, 1.89188476562500000e+04, 0.00000000000000000e+00, 139548366659, 1.89188476562500000e+04, 0.00000000000000000e+00, 100433193723, , , , 1.89188476562500000e+04, 0.00000000000000000e+00, 19376287743, 1.89188476562500000e+04, 0.00000000000000000e+00, 10372406816, 1.89188476562500000e+04, 0.00000000000000000e+00, 8891242230, 4.09599951171875000e+03, 1.31448875520621073e+07, 135541120701
