"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
21, 74576340801069, 1.33769550781250000e+04, 0.00000000000000000e+00, 493332726478, 4.09600000000000000e+03, 1.16400621159763299e+07, 1231236805, 1.33769541015625000e+04, 1.22479292965499642e+00, 8746028360, 1.33769541015625000e+04, 1.22479292965499642e+00, 5339744613, 1.33769541015625000e+04, 1.22479292965499642e+00, 7472498363, 1.33769541015625000e+04, 1.22479292965499642e+00, 1494459054, 1.33769550781250000e+04, 0.00000000000000000e+00, 858958502, 1.33769550781250000e+04, 0.00000000000000000e+00, 763023744, 4.09599951171875000e+03, 1.16400627283727955e+07, 6862864112
22, 131770223446223, 1.33775849609375000e+04, 0.00000000000000000e+00, 518049317138, 4.09600000000000000e+03, 1.16403039985692017e+07, 1474497064, 1.33775849609375000e+04, 0.00000000000000000e+00, 9067147508, 1.33775849609375000e+04, 0.00000000000000000e+00, 6915248258, 1.33775849609375000e+04, 0.00000000000000000e+00, 7459548696, 1.33775839843750000e+04, 1.22473526035089453e+00, 1328569407, 1.33775849609375000e+04, 0.00000000000000000e+00, 846206813, 1.33775849609375000e+04, 0.00000000000000000e+00, 756239810, 4.09599951171875000e+03, 1.16403046109368317e+07, 6584730541
23, 148678105992986, 1.33774599609375000e+04, 0.00000000000000000e+00, 472022950704, 4.09600000000000000e+03, 1.16402559988740385e+07, 1524149186, 1.33774599609375000e+04, 0.00000000000000000e+00, 9481242205, 1.33774599609375000e+04, 0.00000000000000000e+00, 8603262715, 1.33774599609375000e+04, 0.00000000000000000e+00, 9168568966, 1.33774599609375000e+04, 0.00000000000000000e+00, 2188357504, 1.33774589843750000e+04, 1.22474670437001265e+00, 1267963216, 1.33774589843750000e+04, 1.22474670437001265e+00, 1505343912, 4.09599951171875000e+03, 1.16402566112473905e+07, 9332266227
24, 176742582567176, 1.33775917968750000e+04, 0.00000000000000000e+00, 536242595914, 4.09600000000000000e+03, 1.16403066235266626e+07, 1083449535, 1.33775927734375000e+04, 1.22473463451226672e+00, 8694522010, 1.33775927734375000e+04, 1.22473463451226672e+00, 6238189078, 1.33775908203125000e+04, 1.22473463451226672e+00, 8482591803, 1.33775927734375000e+04, 1.22473463451226672e+00, 1656826419, 1.33775917968750000e+04, 0.00000000000000000e+00, 979271608, 1.33775927734375000e+04, 1.22473463451226672e+00, 779932782, 4.09599926757812500e+03, 1.16403075420776382e+07, 6840019796
25, 114328562737265, 1.33774619140625000e+04, 0.00000000000000000e+00, 497443740443, 4.09600000000000000e+03, 1.16402567488761749e+07, 1438477428, 1.33774628906250000e+04, 1.22474652555556918e+00, 8241510187, 1.33774628906250000e+04, 1.22474652555556918e+00, 6092522386, 1.33774619140625000e+04, 0.00000000000000000e+00, 7311556609, 1.33774628906250000e+04, 1.22474652555556918e+00, 2006340644, 1.33774628906250000e+04, 1.22474652555556918e+00, 1241737544, 1.33774628906250000e+04, 1.22474652555556918e+00, 889528361, 4.09599877929687500e+03, 1.16402582798093315e+07, 7480797341
26, 174652653472508, 1.33773720703125000e+04, 0.00000000000000000e+00, 485137129483, 4.09600000000000000e+03, 1.16402222485512756e+07, 1253013945, 1.33773720703125000e+04, 0.00000000000000000e+00, 7385925010, 1.33773720703125000e+04, 0.00000000000000000e+00, 5719626690, 1.33773720703125000e+04, 0.00000000000000000e+00, 7425057630, 1.33773720703125000e+04, 0.00000000000000000e+00, 1519731117, 1.33773720703125000e+04, 0.00000000000000000e+00, 952988605, 1.33773710937500000e+04, 1.22475475107401000e+00, 726102964, 4.09599951171875000e+03, 1.16402228609286509e+07, 6130448967
27, 209031429304191, 1.33775947265625000e+04, 0.00000000000000000e+00, 528828336214, 4.09600000000000000e+03, 1.16403077485076096e+07, 1282592230, 1.33775947265625000e+04, 0.00000000000000000e+00, 8126014540, 1.33775947265625000e+04, 0.00000000000000000e+00, 6138473906, 1.33775937500000000e+04, 1.22473436629590759e+00, 7057982682, 1.33775947265625000e+04, 0.00000000000000000e+00, 1397732437, 1.33775937500000000e+04, 1.22473436629590759e+00, 897453773, 1.33775947265625000e+04, 0.00000000000000000e+00, 760097935, 4.09599902343750000e+03, 1.16403089732419755e+07, 6270233368
28, 77925623070312, 1.33775458984375000e+04, 0.00000000000000000e+00, 542401686406, 4.09600000000000000e+03, 1.16402889987608232e+07, 1254387030, 1.33775458984375000e+04, 0.00000000000000000e+00, 7183092705, 1.33775458984375000e+04, 0.00000000000000000e+00, 5923765727, 1.33775449218750000e+04, 1.22473883658389493e+00, 7256201122, 1.33775449218750000e+04, 1.22473883658389493e+00, 1571207623, 1.33775449218750000e+04, 1.22473883658389493e+00, 1068043933, 1.33775449218750000e+04, 1.22473883658389493e+00, 744901649, 4.09599951171875000e+03, 1.16402896111302413e+07, 6170709298
29, 78828782895247, 1.33777578125000000e+04, 0.00000000000000000e+00, 491127337760, 4.09600000000000000e+03, 1.16403703716698606e+07, 1461168199, 1.33777578125000000e+04, 0.00000000000000000e+00, 9063966584, 1.33777578125000000e+04, 0.00000000000000000e+00, 7970446493, 1.33777578125000000e+04, 0.00000000000000000e+00, 10396581418, 1.33777578125000000e+04, 0.00000000000000000e+00, 2218444884, 1.33777578125000000e+04, 0.00000000000000000e+00, 1401229532, 1.33777578125000000e+04, 0.00000000000000000e+00, 853837628, 4.09599877929687500e+03, 1.16403719025691543e+07, 6796277293
30, 178392018673735, 1.33775000000000000e+04, 0.00000000000000000e+00, 482267742995, 4.09600000000000000e+03, 1.16402713738740422e+07, 1528894300, 1.33775000000000000e+04, 0.00000000000000000e+00, 8047001933, 1.33775000000000000e+04, 0.00000000000000000e+00, 5603660641, 1.33774990234375000e+04, 1.22474303868435808e+00, 7170644045, 1.33775000000000000e+04, 0.00000000000000000e+00, 1468086223, 1.33775000000000000e+04, 0.00000000000000000e+00, 939481144, 1.33775000000000000e+04, 0.00000000000000000e+00, 724671060, 4.09599926757812500e+03, 1.16402722924313210e+07, 6490134397
31, 228502501109146, 1.33776845703125000e+04, 0.00000000000000000e+00, 449602510633, 4.09600000000000000e+03, 1.16403422476840764e+07, 1149621491, 1.33776845703125000e+04, 0.00000000000000000e+00, 7300805691, 1.33776845703125000e+04, 0.00000000000000000e+00, 5272374317, 1.33776835937500000e+04, 1.22472614105127420e+00, 6787846882, 1.33776845703125000e+04, 0.00000000000000000e+00, 1328683265, 1.33776835937500000e+04, 1.22472614105127420e+00, 820652600, 1.33776845703125000e+04, 0.00000000000000000e+00, 706299705, 4.09599951171875000e+03, 1.16403428600471467e+07, 5534276657
