"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
21, 225480702134323, 2.31709140625000000e+04, 0.00000000000000000e+00, 329359103936, 1.24267617187500000e+04, 7.77944987935238052e+06, 1252297224, 2.31709140625000000e+04, 0.00000000000000000e+00, 6256590548, 2.31709140625000000e+04, 0.00000000000000000e+00, 4820085453, 2.31709140625000000e+04, 0.00000000000000000e+00, 6527618514, 2.31709140625000000e+04, 0.00000000000000000e+00, 1369015668, 2.31709140625000000e+04, 0.00000000000000000e+00, 706534487, 2.31709140625000000e+04, 0.00000000000000000e+00, 651865480, 9.50037304687500000e+03, 9.89834146539724991e+06, 4557281239
22,  70194609683243, 2.31699316406250000e+04, 0.00000000000000000e+00, 361850069334, 1.24268310546875000e+04, 7.77901816179627366e+06, 1060511587, 2.31699316406250000e+04, 0.00000000000000000e+00, 6056922166, 2.31699316406250000e+04, 0.00000000000000000e+00, 4773507570, 2.31699316406250000e+04, 0.00000000000000000e+00, 6121874517, 2.31699296875000000e+04, 1.41424672753657266e+00, 1200302593, 2.31699316406250000e+04, 0.00000000000000000e+00, 703939889, 2.31699316406250000e+04, 0.00000000000000000e+00, 657469454, 9.50099218750000000e+03, 9.89760147992452234e+06, 4690986048
23, 260015387711235, 2.31710507812500000e+04, 0.00000000000000000e+00, 364655432321, 1.24265175781250000e+04, 7.77967974218368158e+06, 1053386480, 2.31710507812500000e+04, 0.00000000000000000e+00, 6630165923, 2.31710507812500000e+04, 0.00000000000000000e+00, 5868505024, 2.31710507812500000e+04, 0.00000000000000000e+00, 6900950758, 2.31710527343750000e+04, 1.41417842070916544e+00, 1266031624, 2.31710507812500000e+04, 0.00000000000000000e+00, 718690955, 2.31710507812500000e+04, 0.00000000000000000e+00, 708114393, 9.49997265625000000e+03, 9.89867196016850881e+06, 5663264735
24, 232646152833469, 2.31701992187500000e+04, 0.00000000000000000e+00, 478412323764, 1.24269257812500000e+04, 7.77905348617558461e+06, 1232207189, 2.31701992187500000e+04, 0.00000000000000000e+00, 6024428092, 2.31701992187500000e+04, 0.00000000000000000e+00, 5165424206, 2.31702011718750000e+04, 1.41423039528651007e+00, 6804719640, 2.31701992187500000e+04, 0.00000000000000000e+00, 1289084398, 2.31701992187500000e+04, 0.00000000000000000e+00, 737378678, 2.31701992187500000e+04, 0.00000000000000000e+00, 678611743, 9.50094824218750000e+03, 9.89771274846950360e+06, 5605315230
25, 217361901530733, 2.31707910156250000e+04, 0.00000000000000000e+00, 404249915369, 1.24264980468750000e+04, 7.77959301356798131e+06, 1087034421, 2.31707910156250000e+04, 0.00000000000000000e+00, 7130449374, 2.31707910156250000e+04, 0.00000000000000000e+00, 7594872124, 2.31707890625000000e+04, 1.41419427493447314e+00, 7121443685, 2.31707910156250000e+04, 0.00000000000000000e+00, 1349556637, 2.31707910156250000e+04, 0.00000000000000000e+00, 782036895, 2.31707910156250000e+04, 0.00000000000000000e+00, 689061465, 9.49981542968750000e+03, 9.89870868807770498e+06, 5180197709
26, 164044943949429, 2.31709726562500000e+04, 0.00000000000000000e+00, 370384577057, 1.24262460937500000e+04, 7.77984597687468957e+06, 1233102512, 2.31709707031250000e+04, 1.41418318885984950e+00, 7415660464, 2.31709707031250000e+04, 1.41418318885984950e+00, 4256084767, 2.31709746093750000e+04, 1.41418318885984950e+00, 6140049887, 2.31709726562500000e+04, 0.00000000000000000e+00, 1143069518, 2.31709707031250000e+04, 1.41418318885984950e+00, 621319997, 2.31709726562500000e+04, 0.00000000000000000e+00, 559664376, 9.50100097656250000e+03, 9.89790420050140098e+06, 4489197383
27, 189221027838123, 2.31712929687500000e+04, 0.00000000000000000e+00, 387901805613, 1.24266708984375000e+04, 7.77966277303189132e+06, 1299781964, 2.31712929687500000e+04, 0.00000000000000000e+00, 7023470199, 2.31712929687500000e+04, 0.00000000000000000e+00, 6015131388, 2.31712910156250000e+04, 1.41416363964637681e+00, 7187948013, 2.31712910156250000e+04, 1.41416363964637681e+00, 1363781973, 2.31712910156250000e+04, 1.41416363964637681e+00, 940739988, 2.31712929687500000e+04, 0.00000000000000000e+00, 722925321, 9.50145898437500000e+03, 9.89766767652120814e+06, 6768618664
28, 127895705221835, 2.31713710937500000e+04, 0.00000000000000000e+00, 412546585036, 1.24272783203125000e+04, 7.77925330593062472e+06, 1070844115, 2.31713730468750000e+04, 1.41415887162751863e+00, 6533532350, 2.31713730468750000e+04, 1.41415887162751863e+00, 4981706437, 2.31713730468750000e+04, 1.41415887162751863e+00, 6460765595, 2.31713730468750000e+04, 1.41415887162751863e+00, 1166823900, 2.31713710937500000e+04, 0.00000000000000000e+00, 794605164, 2.31713710937500000e+04, 0.00000000000000000e+00, 623671943, 9.50037988281250000e+03, 9.89847219450321794e+06, 5097192531
29,  46173357579968, 2.31702050781250000e+04, 0.00000000000000000e+00, 373540135047, 1.24270322265625000e+04, 7.77897868613019586e+06, 1021436226, 2.31702070312500000e+04, 1.41423003765021837e+00, 6448368049, 2.31702070312500000e+04, 1.41423003765021837e+00, 4476153499, 2.31702050781250000e+04, 0.00000000000000000e+00, 6739799640, 2.31702050781250000e+04, 0.00000000000000000e+00, 1141922276, 2.31702050781250000e+04, 0.00000000000000000e+00, 719701186, 2.31702050781250000e+04, 0.00000000000000000e+00, 654462753, 9.50152832031250000e+03, 9.89729446186487563e+06, 5418590857
30, 147595130650356, 2.31708183593750000e+04, 0.00000000000000000e+00, 349000728942, 1.24270107421875000e+04, 7.77923240605223179e+06, 1020106675, 2.31708183593750000e+04, 0.00000000000000000e+00, 5382263752, 2.31708183593750000e+04, 0.00000000000000000e+00, 4241083722, 2.31708183593750000e+04, 0.00000000000000000e+00, 6053091723, 2.31708183593750000e+04, 0.00000000000000000e+00, 1279142738, 2.31708183593750000e+04, 0.00000000000000000e+00, 793522547, 2.31708183593750000e+04, 0.00000000000000000e+00, 653825684, 9.50083789062500000e+03, 9.89797647553550825e+06, 5015183117
31,  27472802710492, 2.31700722656250000e+04, 0.00000000000000000e+00, 348673864052, 1.24263554687500000e+04, 7.77941714111170359e+06, 1052715057, 2.31700722656250000e+04, 0.00000000000000000e+00, 6115303401, 2.31700722656250000e+04, 0.00000000000000000e+00, 4607881865, 2.31700703125000000e+04, 1.41423814411724713e+00, 6771588123, 2.31700722656250000e+04, 0.00000000000000000e+00, 1181525788, 2.31700722656250000e+04, 0.00000000000000000e+00, 771367254, 2.31700722656250000e+04, 0.00000000000000000e+00, 695957283, 9.50028710937500000e+03, 9.89815377400652505e+06, 4887480272
