"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
21, 225480702134323, 2.31709140625000000e+04, 0.00000000000000000e+00, 303394824342, 1.24267617187500000e+04, 7.77944987935238052e+06, 754540383, 2.31709140625000000e+04, 0.00000000000000000e+00, 6415610987, 2.31709140625000000e+04, 0.00000000000000000e+00, 3446709009, 2.31709140625000000e+04, 0.00000000000000000e+00, 6881559717, 2.31709160156250000e+04, 1.41418676499396301e+00, 2211826859, 2.31709140625000000e+04, 0.00000000000000000e+00, 1110277904, 2.31709140625000000e+04, 0.00000000000000000e+00, 574405687, 9.50037304687500000e+03, 9.89834146539724991e+06, 4314726985
22,  70194609683243, 2.31699316406250000e+04, 0.00000000000000000e+00, 300856423939, 1.24268310546875000e+04, 7.77901816179627366e+06, 918885103, 2.31699316406250000e+04, 0.00000000000000000e+00, 6238557399, 2.31699316406250000e+04, 0.00000000000000000e+00, 3401555532, 2.31699316406250000e+04, 0.00000000000000000e+00, 6592386982, 2.31699316406250000e+04, 0.00000000000000000e+00, 2225495489, 2.31699316406250000e+04, 0.00000000000000000e+00, 1158738903, 2.31699316406250000e+04, 0.00000000000000000e+00, 538531929, 9.50099218750000000e+03, 9.89760147992452234e+06, 4028351848
23, 260015387711235, 2.31710507812500000e+04, 0.00000000000000000e+00, 303651151773, 1.24265175781250000e+04, 7.77967974218368158e+06, 761983521, 2.31710507812500000e+04, 0.00000000000000000e+00, 6037441470, 2.31710507812500000e+04, 0.00000000000000000e+00, 3327683722, 2.31710507812500000e+04, 0.00000000000000000e+00, 6338314684, 2.31710507812500000e+04, 0.00000000000000000e+00, 2032928354, 2.31710507812500000e+04, 0.00000000000000000e+00, 1084533531, 2.31710507812500000e+04, 0.00000000000000000e+00, 575493672, 9.49997265625000000e+03, 9.89867196016850881e+06, 4003486894
24, 232646152833469, 2.31701992187500000e+04, 0.00000000000000000e+00, 308739640245, 1.24269257812500000e+04, 7.77905348617558461e+06, 783198168, 2.31701992187500000e+04, 0.00000000000000000e+00, 5978699862, 2.31701992187500000e+04, 0.00000000000000000e+00, 3280060128, 2.31702011718750000e+04, 1.41423039528651007e+00, 6093292912, 2.31701992187500000e+04, 0.00000000000000000e+00, 1960689665, 2.31701992187500000e+04, 0.00000000000000000e+00, 1069712933, 2.31701992187500000e+04, 0.00000000000000000e+00, 480457997, 9.50094824218750000e+03, 9.89771274846950360e+06, 3942673400
25, 217361901530733, 2.31707910156250000e+04, 0.00000000000000000e+00, 303123207196, 1.24264980468750000e+04, 7.77959301356798131e+06, 1058273367, 2.31707910156250000e+04, 0.00000000000000000e+00, 6551700152, 2.31707910156250000e+04, 0.00000000000000000e+00, 4902939128, 2.31707890625000000e+04, 1.41419427493447314e+00, 6841142917, 2.31707890625000000e+04, 1.41419427493447314e+00, 2190865211, 2.31707890625000000e+04, 1.41419427493447314e+00, 1167333131, 2.31707910156250000e+04, 0.00000000000000000e+00, 580705669, 9.49981542968750000e+03, 9.89870868807770498e+06, 4438853333
26, 164044943949429, 2.31709726562500000e+04, 0.00000000000000000e+00, 310265546339, 1.24262460937500000e+04, 7.77984597687468957e+06, 836213143, 2.31709707031250000e+04, 1.41418318885984950e+00, 6019662686, 2.31709707031250000e+04, 1.41418318885984950e+00, 3871963349, 2.31709726562500000e+04, 0.00000000000000000e+00, 6403161872, 2.31709726562500000e+04, 0.00000000000000000e+00, 2046652667, 2.31709707031250000e+04, 1.41418318885984950e+00, 1136136208, 2.31709707031250000e+04, 1.41418318885984950e+00, 530375738, 9.50100097656250000e+03, 9.89790420050140098e+06, 3977071852
27, 189221027838123, 2.31712929687500000e+04, 0.00000000000000000e+00, 306795367308, 1.24266708984375000e+04, 7.77966277303189132e+06, 886003351, 2.31712929687500000e+04, 0.00000000000000000e+00, 6314617851, 2.31712929687500000e+04, 0.00000000000000000e+00, 3643662162, 2.31712910156250000e+04, 1.41416363964637681e+00, 6324481408, 2.31712929687500000e+04, 0.00000000000000000e+00, 2152143139, 2.31712910156250000e+04, 1.41416363964637681e+00, 1104648690, 2.31712929687500000e+04, 0.00000000000000000e+00, 516319362, 9.50145898437500000e+03, 9.89766767652120814e+06, 3958754754
28, 127895705221835, 2.31713710937500000e+04, 0.00000000000000000e+00, 300233442285, 1.24272783203125000e+04, 7.77925330593062472e+06, 855389725, 2.31713730468750000e+04, 1.41415887162751863e+00, 5954787914, 2.31713730468750000e+04, 1.41415887162751863e+00, 3475497039, 2.31713730468750000e+04, 1.41415887162751863e+00, 6291389647, 2.31713691406250000e+04, 1.41415887162751863e+00, 2089337412, 2.31713710937500000e+04, 0.00000000000000000e+00, 1103200412, 2.31713710937500000e+04, 0.00000000000000000e+00, 512393398, 9.50037988281250000e+03, 9.89847219450321794e+06, 3935325520
29,  46173357579968, 2.31702050781250000e+04, 0.00000000000000000e+00, 303169860266, 1.24270322265625000e+04, 7.77897868613019586e+06, 954150225, 2.31702070312500000e+04, 1.41423003765021837e+00, 6189248077, 2.31702070312500000e+04, 1.41423003765021837e+00, 3511568148, 2.31702050781250000e+04, 0.00000000000000000e+00, 6448671940, 2.31702050781250000e+04, 0.00000000000000000e+00, 2136430164, 2.31702050781250000e+04, 0.00000000000000000e+00, 1115436725, 2.31702070312500000e+04, 1.41423003765021837e+00, 519453892, 9.50152832031250000e+03, 9.89729446186487563e+06, 4332269709
30, 147595130650356, 2.31708183593750000e+04, 0.00000000000000000e+00, 314156389642, 1.24270107421875000e+04, 7.77923240605223179e+06, 848842004, 2.31708183593750000e+04, 0.00000000000000000e+00, 6474782151, 2.31708183593750000e+04, 0.00000000000000000e+00, 3976215722, 2.31708183593750000e+04, 0.00000000000000000e+00, 6527311492, 2.31708183593750000e+04, 0.00000000000000000e+00, 2066525138, 2.31708164062500000e+04, 1.41419260605191122e+00, 1094558151, 2.31708183593750000e+04, 0.00000000000000000e+00, 512021425, 9.50083789062500000e+03, 9.89797647553550825e+06, 4003841802
31,  27472802710492, 2.31700722656250000e+04, 0.00000000000000000e+00, 322641744579, 1.24263554687500000e+04, 7.77941714111170359e+06, 894351920, 2.31700722656250000e+04, 0.00000000000000000e+00, 6585492694, 2.31700722656250000e+04, 0.00000000000000000e+00, 3906013958, 2.31700703125000000e+04, 1.41423814411724713e+00, 6480824660, 2.31700722656250000e+04, 0.00000000000000000e+00, 2158760625, 2.31700722656250000e+04, 0.00000000000000000e+00, 1211109287, 2.31700722656250000e+04, 0.00000000000000000e+00, 498359065, 9.50028710937500000e+03, 9.89815377400652505e+06, 4402674096
