"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
21, 225480702134323, 2.31699196054208078e+04, 0.00000000000000000e+00, 301098704042, 2.31699196054071544e+04, 5.30767072541883772e+03, 1286930074, 2.31699196054208078e+04, 0.00000000000000000e+00,  9982467523, 2.31699196054208078e+04, 0.00000000000000000e+00,  8922281312, 2.31699196054208041e+04, 1.41424746214197627e+00, 7281201720, 2.31699196054208041e+04, 1.41424746214197627e+00, 5045103148, 2.31699196054208041e+04, 1.41424746214197627e+00, 2644096349, 2.31699196054208041e+04, 1.41424746214197627e+00, 1108923737, 2.31699196053736996e+04, 1.83130903872764538e+04, 12192865810
22,  70194609683243, 2.31691846662160460e+04, 0.00000000000000000e+00, 320244048095, 2.31691846662104253e+04, 2.18508163879502854e+03,  916097899, 2.31691846662160460e+04, 0.00000000000000000e+00, 10474919198, 2.31691846662160460e+04, 0.00000000000000000e+00,  9384536501, 2.31691846662160460e+04, 0.00000000000000000e+00, 7658683083, 2.31691846662160460e+04, 0.00000000000000000e+00, 5277774463, 2.31691846662160460e+04, 0.00000000000000000e+00, 2890133061, 2.31691846662160460e+04, 0.00000000000000000e+00, 1237876484, 2.31691846662025928e+04, 5.23005300987962164e+03, 12468961578
23, 260015387711235, 2.31708156248579689e+04, 0.00000000000000000e+00, 316668139121, 2.31708156248704654e+04, 4.85775217507864272e+03, 1344345056, 2.31708156248579689e+04, 0.00000000000000000e+00, 11665437989, 2.31708156248579689e+04, 0.00000000000000000e+00, 11009144934, 2.31708156248579689e+04, 0.00000000000000000e+00, 8613580880, 2.31708156248579689e+04, 0.00000000000000000e+00, 6245503505, 2.31708156248579689e+04, 0.00000000000000000e+00, 3040767943, 2.31708156248579689e+04, 0.00000000000000000e+00, 1297181727, 2.31708156248411433e+04, 6.54064157488754699e+03, 13194466629
24, 232646152833469, 2.31704938306246477e+04, 0.00000000000000000e+00, 309160729096, 2.31704938306319600e+04, 2.84256695094462702e+03, 1215394816, 2.31704938306246477e+04, 0.00000000000000000e+00,  9825149678, 2.31704938306246477e+04, 0.00000000000000000e+00,  9069450963, 2.31704938306246513e+04, 1.41421241340528714e+00, 7126396664, 2.31704938306246440e+04, 1.41421241340528714e+00, 5037869483, 2.31704938306246477e+04, 0.00000000000000000e+00, 2597097360, 2.31704938306246440e+04, 1.41421241340528714e+00, 1108791641, 2.31704938305844043e+04, 1.56440177170892857e+04, 12263794080
25, 217361901530733, 2.31703153891776528e+04, 0.00000000000000000e+00, 310549535133, 2.31703153891706388e+04, 2.72662253140966959e+03, 1315946604, 2.31703153891776528e+04, 0.00000000000000000e+00,  9967298236, 2.31703153891776528e+04, 0.00000000000000000e+00,  9233960864, 2.31703153891776528e+04, 0.00000000000000000e+00, 7214450511, 2.31703153891776492e+04, 1.41422330467306523e+00, 5114995673, 2.31703153891776528e+04, 0.00000000000000000e+00, 2664797172, 2.31703153891776528e+04, 0.00000000000000000e+00, 1135315011, 2.31703153891728653e+04, 1.86111786894975376e+03, 12171904493
26, 164044943949429, 2.31705147291883841e+04, 0.00000000000000000e+00, 305704884894, 2.31705147291799076e+04, 3.29511195121707897e+03, 1313788464, 2.31705147291883841e+04, 0.00000000000000000e+00, 12811022226, 2.31705147291883841e+04, 0.00000000000000000e+00,  9625823877, 2.31705147291883877e+04, 1.41421113786140729e+00, 7322540354, 2.31705147291883804e+04, 1.41421113786140729e+00, 5313331012, 2.31705147291883804e+04, 1.41421113786140729e+00, 2839149432, 2.31705147291883841e+04, 0.00000000000000000e+00, 1251802008, 2.31705147291539179e+04, 1.33982363200989712e+04, 12477203183
27, 189221027838123, 2.31696519908504451e+04, 0.00000000000000000e+00, 295670976764, 2.31696519908498703e+04, 2.23453679927713267e+02, 1125521478, 2.31696519908504451e+04, 0.00000000000000000e+00, 10505571944, 2.31696519908504451e+04, 0.00000000000000000e+00,  9763572321, 2.31696519908504451e+04, 0.00000000000000000e+00, 7546550785, 2.31696519908504451e+04, 0.00000000000000000e+00, 5502714409, 2.31696519908504451e+04, 0.00000000000000000e+00, 2731313503, 2.31696519908504451e+04, 0.00000000000000000e+00, 1320951575, 2.31696519908247028e+04, 1.00073306276487292e+04, 12494802332
28, 127895705221835, 2.31721089585844602e+04, 0.00000000000000000e+00, 314837738039, 2.31721089585755144e+04, 3.47730593464818003e+03, 1048976890, 2.31721089585844602e+04, 0.00000000000000000e+00,  9929474141, 2.31721089585844602e+04, 0.00000000000000000e+00,  9088152275, 2.31721089585844638e+04, 1.41411384084919889e+00, 7072922923, 2.31721089585844566e+04, 1.41411384084919889e+00, 5109615132, 2.31721089585844566e+04, 1.41411384084919889e+00, 2680151456, 2.31721089585844602e+04, 0.00000000000000000e+00, 1168157851, 2.31721089585795926e+04, 1.89208431905622797e+03, 12165507834
29,  46173357579968, 2.31705602558547180e+04, 0.00000000000000000e+00, 305696614619, 2.31705602558490136e+04, 2.21747870714594774e+03, 1273997321, 2.31705602558547216e+04, 1.41420835914920140e+00, 10220035775, 2.31705602558547216e+04, 1.41420835914920140e+00,  9208325925, 2.31705602558547143e+04, 1.41420835914920140e+00, 7311119169, 2.31705602558547180e+04, 0.00000000000000000e+00, 5307135570, 2.31705602558547143e+04, 1.41420835914920140e+00, 2677890773, 2.31705602558547143e+04, 1.41420835914920140e+00, 1188226344, 2.31705602558614592e+04, 2.62052808950347026e+03, 12289554909
30, 147595130650356, 2.31708374428626121e+04, 0.00000000000000000e+00, 311961235108, 2.31708374428445495e+04, 7.02146050617237779e+03, 1250301857, 2.31708374428626121e+04, 0.00000000000000000e+00,  9997542738, 2.31708374428626121e+04, 0.00000000000000000e+00,  9195336179, 2.31708374428626121e+04, 0.00000000000000000e+00, 7361411285, 2.31708374428626084e+04, 1.41419144132374175e+00, 5315452099, 2.31708374428626084e+04, 1.41419144132374175e+00, 2761391907, 2.31708374428626121e+04, 0.00000000000000000e+00, 1250220971, 2.31708374428461138e+04, 6.41335818640316847e+03, 12229032237
31,  27472802710492, 2.31697443299814768e+04, 0.00000000000000000e+00, 311832512932, 2.31697443299819352e+04, 1.78196528248151822e+02, 1121726557, 2.31697443299814768e+04, 0.00000000000000000e+00, 10296677359, 2.31697443299814768e+04, 0.00000000000000000e+00,  9387645459, 2.31697443299814804e+04, 1.41425816069961763e+00, 7229647713, 2.31697443299814768e+04, 0.00000000000000000e+00, 5055714346, 2.31697443299814731e+04, 1.41425816069961763e+00, 2724517004, 2.31697443299814731e+04, 1.41425816069961763e+00, 1223010191, 2.31697443299736224e+04, 3.05338336895047451e+03, 12231549027
