"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
21, 225480702134323, 3.27683514766222797e+04, 0.00000000000000000e+00, 6230134685410, 3.27683514766000153e+04, 6.11993435626659812e+03, 20479003820, 3.27683514766222870e+04, 1.99997854779954176e+00, 182904117054, 3.27683514766222797e+04, 0.00000000000000000e+00, 92535227856, 3.27683514766222797e+04, 0.00000000000000000e+00, 87467132747, 3.27683514766222870e+04, 1.99997854779954176e+00, 38675809485, 3.27683514766222797e+04, 0.00000000000000000e+00, 20405785076, 3.27683514766222797e+04, 0.00000000000000000e+00, 10776412273, 3.27683514765275686e+04, 2.60337207567066362e+04, 211130036664
22,  70194609683243, 3.27662579695725253e+04, 0.00000000000000000e+00, 6229548156538, 3.27662579695522800e+04, 5.56529586531784935e+03, 20461584548, 3.27662579695725253e+04, 0.00000000000000000e+00, 182877695550, 3.27662579695725253e+04, 0.00000000000000000e+00, 92586750986, 3.27662579695725290e+04, 1.00005316537607358e+00, 87385617262, 3.27662579695725253e+04, 0.00000000000000000e+00, 38671413908, 3.27662579695725253e+04, 0.00000000000000000e+00, 20388230381, 3.27662579695725290e+04, 1.00005316537607358e+00, 10740662923, 3.27662579695533859e+04, 5.26127970304352311e+03, 211128342410
23, 260015387711235, 3.27682596627818348e+04, 0.00000000000000000e+00, 6230607418512, 3.27682596627774838e+04, 1.19599052263714134e+03, 20474721084, 3.27682596627818348e+04, 0.00000000000000000e+00, 182937679571, 3.27682596627818348e+04, 0.00000000000000000e+00, 92603580305, 3.27682596627818348e+04, 0.00000000000000000e+00, 87371820961, 3.27682596627818348e+04, 0.00000000000000000e+00, 38683786969, 3.27682596627818348e+04, 0.00000000000000000e+00, 20451404674, 3.27682596627818348e+04, 0.00000000000000000e+00, 10792612178, 3.27682596626963423e+04, 2.34998137809137297e+04, 211376634072
24, 232646152833469, 3.27676908178405865e+04, 0.00000000000000000e+00, 6230499421182, 3.27676908178297563e+04, 2.97702808972086814e+03, 20469342224, 3.27676908178405865e+04, 0.00000000000000000e+00, 182904855391, 3.27676908178405865e+04, 0.00000000000000000e+00, 92561053785, 3.27676908178405865e+04, 0.00000000000000000e+00, 87376783398, 3.27676908178405865e+04, 0.00000000000000000e+00, 38666303990, 3.27676908178405829e+04, 1.00000943557973399e+00, 20418504017, 3.27676908178405865e+04, 0.00000000000000000e+00, 10777931774, 3.27676908178005433e+04, 1.10071038574261329e+04, 211151544084
25, 217361901530733, 3.27680833424934026e+04, 0.00000000000000000e+00, 6229782129082, 3.27680833424753218e+04, 4.96998735927921462e+03, 20484537848, 3.27680833424934026e+04, 0.00000000000000000e+00, 182924114415, 3.27680833424934099e+04, 1.99999491319083078e+00, 92602724958, 3.27680833424934026e+04, 0.00000000000000000e+00, 87375627587, 3.27680833424934026e+04, 0.00000000000000000e+00, 38681606651, 3.27680833424934026e+04, 0.00000000000000000e+00, 20413867784, 3.27680833424934099e+04, 1.99999491319083078e+00, 10774148652, 3.27680833424567827e+04, 1.00659743980894509e+04, 211153030679
26, 164044943949429, 3.27675957314198968e+04, 0.00000000000000000e+00, 6231022740999, 3.27675957313832405e+04, 1.00761243121480893e+04, 20455055520, 3.27675957314198968e+04, 0.00000000000000000e+00, 182889020861, 3.27675957314198968e+04, 0.00000000000000000e+00, 92551610543, 3.27675957314199004e+04, 1.00001233745018747e+00, 87428193115, 3.27675957314198968e+04, 0.00000000000000000e+00, 38681102936, 3.27675957314198931e+04, 1.00001233745018747e+00, 20445547659, 3.27675957314198968e+04, 0.00000000000000000e+00, 10764973781, 3.27675957313666695e+04, 1.46311805092336945e+04, 211267924085
27, 189221027838123, 3.27674345314019592e+04, 0.00000000000000000e+00, 6231287369994, 3.27674345313489794e+04, 1.45632513141266936e+04, 20459795865, 3.27674345314019592e+04, 0.00000000000000000e+00, 183020811964, 3.27674345314019592e+04, 0.00000000000000000e+00, 92666855632, 3.27674345314019592e+04, 0.00000000000000000e+00, 87433521749, 3.27674345314019592e+04, 0.00000000000000000e+00, 38665893270, 3.27674345314019592e+04, 0.00000000000000000e+00, 20441413657, 3.27674345314019629e+04, 1.00001725702991795e+00, 10890106568, 3.27674345313317972e+04, 1.92863328190789980e+04, 211142479016
28, 127895705221835, 3.27695583519037973e+04, 0.00000000000000000e+00, 6237583156002, 3.27695583518790445e+04, 6.80367643670263806e+03, 20536605115, 3.27695583519037973e+04, 0.00000000000000000e+00, 183220739516, 3.27695583519037973e+04, 0.00000000000000000e+00, 92769182699, 3.27695583519037973e+04, 0.00000000000000000e+00, 87591223196, 3.27695583519037973e+04, 0.00000000000000000e+00, 38775938803, 3.27695583519037900e+04, 1.99990489027120466e+00, 20416847920, 3.27695583519037973e+04, 0.00000000000000000e+00, 10792935786, 3.27695583518586063e+04, 1.24214092734744518e+04, 211503124637
29,  46173357579968, 3.27691255499919935e+04, 0.00000000000000000e+00, 6231452833768, 3.27691255499655163e+04, 7.27775001612938286e+03, 20504933970, 3.27691255499920007e+04, 1.99993130424000620e+00, 183044848968, 3.27691255499919935e+04, 0.00000000000000000e+00, 92543381628, 3.27691255499920007e+04, 1.99993130424000620e+00, 87387846974, 3.27691255499919935e+04, 0.00000000000000000e+00, 38665404331, 3.27691255499920007e+04, 1.99993130424000620e+00, 20422466002, 3.27691255499919935e+04, 0.00000000000000000e+00, 10746005038, 3.27691255499261970e+04, 1.80853787842423772e+04, 211144539759
30, 147595130650356, 3.27671755236717618e+04, 0.00000000000000000e+00, 6230378397940, 3.27671755236374738e+04, 9.42523714858755557e+03, 20475336546, 3.27671755236717618e+04, 0.00000000000000000e+00, 182933424829, 3.27671755236717618e+04, 0.00000000000000000e+00, 92569591052, 3.27671755236717654e+04, 1.00002516165385202e+00, 87371321587, 3.27671755236717618e+04, 0.00000000000000000e+00, 38669572462, 3.27671755236717618e+04, 0.00000000000000000e+00, 20431058187, 3.27671755236717618e+04, 0.00000000000000000e+00, 10769915440, 3.27671755236029858e+04, 1.89054756810660729e+04, 211175538871
31,  27472802710492, 3.27674747948765144e+04, 0.00000000000000000e+00, 6231524821868, 3.27674747948519580e+04, 6.75010819065569467e+03, 20478075364, 3.27674747948765144e+04, 0.00000000000000000e+00, 182948176257, 3.27674747948765144e+04, 0.00000000000000000e+00, 92671199079, 3.27674747948765216e+04, 2.00003205649057625e+00, 87445169475, 3.27674747948765144e+04, 0.00000000000000000e+00, 38739861486, 3.27674747948765144e+04, 0.00000000000000000e+00, 20193434105, 3.27674747948765144e+04, 0.00000000000000000e+00, 10774354308, 3.27674747948669137e+04, 2.63904229853931565e+03, 211188577501
