"RUN", "SEED", "MPV", "MPE", "MPT", "LAV", "LAE", "LAT", "M2V", "M2E", "M2T", "RFV", "RFE", "RFT", "RHV", "RHE", "RHT", "RXV", "RXE", "RXT", "RYV", "RYE", "RYT", "RZV", "RZE", "RZT", "CRV", "CRE", "CRT"
21,  74576340801069, 1.89181441951179331e+04, 0.00000000000000000e+00, 10742848032447, 1.89181441951091037e+04, 4.20379161823511186e+03, 20434286798, 1.89181441951179331e+04, 0.00000000000000000e+00, 233879145435, 1.89181441951179368e+04, 1.73209378584058982e+00, 151500260746, , , , 1.89181441951179331e+04, 0.00000000000000000e+00, 38074529607, 1.89181441951179331e+04, 0.00000000000000000e+00, 20472435061, 1.89181441951179331e+04, 0.00000000000000000e+00, 11586213964, 1.89181441951050074e+04, 6.15412922109161627e+03, 234689196111
22, 131770223446223, 1.89189733710835644e+04, 0.00000000000000000e+00, 10743882457388, 1.89189733710857290e+04, 1.03055063388375243e+03, 20417223558, 1.89189733710835644e+04, 0.00000000000000000e+00, 233840329940, 1.89189733710835681e+04, 1.73201787207353353e+00, 151469712214, , , , 1.89189733710835681e+04, 1.73201787207353353e+00, 38075955572, 1.89189733710835644e+04, 0.00000000000000000e+00, 20442144145, 1.89189733710835644e+04, 0.00000000000000000e+00, 11554224041, 1.89189733710650471e+04, 8.81597096885428618e+03, 234670935455
23, 148678105992986, 1.89184392374259805e+04, 0.00000000000000000e+00, 10747983947806, 1.89184392374298659e+04, 1.84984731355468534e+03, 20471053518, 1.89184392374259769e+04, 1.73206677299127842e+00, 234220461008, 1.89184392374259805e+04, 0.00000000000000000e+00, 151685288297, , , , 1.89184392374259769e+04, 1.73206677299127842e+00, 38149880878, 1.89184392374259805e+04, 0.00000000000000000e+00, 20488476951, 1.89184392374259769e+04, 1.73206677299127842e+00, 11586418676, 1.89184392373710689e+04, 2.61438158715303580e+04, 234995972490
24, 176742582567176, 1.89187156737315017e+04, 0.00000000000000000e+00, 10741008163136, 1.89187156737209189e+04, 5.03850861992466344e+03, 20420381145, 1.89187156737315017e+04, 0.00000000000000000e+00, 233849789990, 1.89187156737315054e+04, 1.73204146439486517e+00, 151475180280, , , , 1.89187156737315054e+04, 1.73204146439486517e+00, 38068786837, 1.89187156737315017e+04, 0.00000000000000000e+00, 20465232697, 1.89187156737315017e+04, 0.00000000000000000e+00, 11583740087, 1.89187156737079640e+04, 1.12063082746347773e+04, 234671870465
25, 114328562737265, 1.89185609887167411e+04, 0.00000000000000000e+00, 10751552941680, 1.89185609887035498e+04, 6.28043370057922311e+03, 20429090130, 1.89185609887167411e+04, 0.00000000000000000e+00, 233952852809, 1.89185609887167411e+04, 0.00000000000000000e+00, 151711611917, , , , 1.89185609887167411e+04, 0.00000000000000000e+00, 38158439556, 1.89185609887167411e+04, 0.00000000000000000e+00, 20495473668, 1.89185609887167375e+04, 1.73205562619393905e+00, 11548318334, 1.89185609886556704e+04, 2.90760177969176548e+04, 234962238498
26, 174652653472508, 1.89185200854551222e+04, 0.00000000000000000e+00, 10742040660932, 1.89185200854453178e+04, 4.66790000492131730e+03, 20423292061, 1.89185200854551222e+04, 0.00000000000000000e+00, 233868585344, 1.89185200854551222e+04, 0.00000000000000000e+00, 151467026198, , , , 1.89185200854551222e+04, 0.00000000000000000e+00, 38055736299, 1.89185200854551222e+04, 0.00000000000000000e+00, 20442297358, 1.89185200854551222e+04, 0.00000000000000000e+00, 11540176841, 1.89185200854400391e+04, 7.18111815228340674e+03, 234678918742
27, 209031429304191, 1.89184692994277684e+04, 0.00000000000000000e+00, 10744116105592, 1.89184692994158322e+04, 5.68290205187223728e+03, 20433310061, 1.89184692994277721e+04, 1.73206402068644860e+00, 234133503837, 1.89184692994277684e+04, 0.00000000000000000e+00, 151488590819, , , , 1.89184692994277721e+04, 1.73206402068644860e+00, 38074035084, 1.89184692994277684e+04, 0.00000000000000000e+00, 20466772456, 1.89184692994277684e+04, 0.00000000000000000e+00, 11594278719, 1.89184692994063007e+04, 1.02209097860707334e+04, 234760785911
28,  77925623070312, 1.89187670237889179e+04, 0.00000000000000000e+00, 10739741621921, 1.89187670237682869e+04, 9.82238048422163047e+03, 20426126631, 1.89187670237889179e+04, 0.00000000000000000e+00, 233858095523, 1.89187670237889179e+04, 0.00000000000000000e+00, 151488825021, , , , 1.89187670237889179e+04, 0.00000000000000000e+00, 38068101883, 1.89187670237889179e+04, 0.00000000000000000e+00, 20461498619, 1.89187670237889179e+04, 0.00000000000000000e+00, 11569281907, 1.89187670237633065e+04, 1.21935388130700539e+04, 234684101880
29,  78828782895247, 1.89189975126124336e+04, 0.00000000000000000e+00, 10744826834034, 1.89189975126067075e+04, 2.72619265188951340e+03, 20423788468, 1.89189975126124336e+04, 0.00000000000000000e+00, 233897129353, 1.89189975126124336e+04, 0.00000000000000000e+00, 151525457752, , , , 1.89189975126124373e+04, 1.73201566193742917e+00, 38076777872, 1.89189975126124336e+04, 0.00000000000000000e+00, 20467496169, 1.89189975126124336e+04, 0.00000000000000000e+00, 11562465706, 1.89189975125695200e+04, 2.04308567482139151e+04, 234690756547
30, 178392018673735, 1.89185974641816465e+04, 0.00000000000000000e+00, 10742881205253, 1.89185974641809189e+04, 3.46410457350649381e+02, 20431246653, 1.89185974641816501e+04, 1.73205228675324707e+00, 233867497670, 1.89185974641816501e+04, 1.73205228675324707e+00, 151499752140, , , , 1.89185974641816465e+04, 0.00000000000000000e+00, 38074533165, 1.89185974641816501e+04, 1.73205228675324707e+00, 20465274394, 1.89185974641816465e+04, 0.00000000000000000e+00, 11589962645, 1.89185974641491412e+04, 1.54758871821402608e+04, 234701592697
31, 228502501109146, 1.89186699686009488e+04, 0.00000000000000000e+00, 10741477945550, 1.89186699685981002e+04, 1.35619174300218424e+03, 20412623308, 1.89186699686009488e+04, 0.00000000000000000e+00, 233839336695, 1.89186699686009451e+04, 1.73204564878950751e+00, 151457658771, , , , 1.89186699686009488e+04, 0.00000000000000000e+00, 38061392630, 1.89186699686009488e+04, 0.00000000000000000e+00, 20433613742, 1.89186699686009488e+04, 0.00000000000000000e+00, 11574208752, 1.89186699685575841e+04, 2.06459841335709280e+04, 234674537057
